date,nb_cars,nb_cars_cxl,nb_bookings,nb_bookings_cxl
2022-03-14,18,2,6,2
2022-03-15,15,3,7,0
2022-03-16,17,1,6,1
2022-03-17,18,1,3,0
2022-03-18,14,0,27,0
2022-03-19,32,0,8,0
2022-03-20,39,0,3,0
2022-03-21,12,0,5,0
2022-03-22,12,0,7,0
2022-03-23,15,0,0,0
2022-03-24,13,0,15,0
2022-03-25,26,0,19,1
2022-03-26,37,1,8,1
2022-03-27,40,2,2,0
2022-03-28,21,0,7,0
2022-03-29,16,0,5,0
2022-03-30,14,0,7,0
2022-03-31,17,0,8,2
2022-04-01,16,2,20,1
2022-04-02,27,3,10,0
2022-04-03,34,3,1,1
2022-04-04,7,1,3,0
2022-04-05,5,0,10,0
2022-04-06,10,0,6,0
2022-04-07,10,0,8,1
2022-04-08,14,1,12,2
2022-04-09,18,3,3,0
2022-04-10,20,3,5,0
2022-04-11,14,2,6,1
2022-04-12,14,1,9,1
2022-04-13,18,2,9,0
2022-04-14,23,1,5,0
2022-04-15,21,1,22,1
2022-04-16,39,1,13,1
2022-04-17,49,1,5,1
2022-04-18,43,2,5,0
2022-04-19,30,1,7,0
2022-04-20,26,1,8,2
2022-04-21,27,2,8,1
2022-04-22,31,3,12,1
2022-04-23,30,3,6,0
2022-04-24,30,2,5,0
2022-04-25,21,1,4,0
2022-04-26,20,0,3,0
2022-04-27,18,0,5,0
2022-04-28,18,0,8,0
2022-04-29,22,0,16,1
2022-04-30,29,1,5,0
2022-05-01,30,1,3,0
2022-05-02,13,0,4,0
2022-05-03,14,0,3,0
2022-05-04,14,0,5,0
2022-05-05,13,0,5,0
2022-05-06,13,0,16,1
2022-05-07,23,1,9,0
2022-05-08,30,1,3,1
2022-05-09,14,1,6,0
2022-05-10,13,1,8,1
2022-05-11,20,2,5,1
2022-05-12,19,2,14,0
2022-05-13,25,2,23,1
2022-05-14,35,3,12,0
2022-05-15,41,3,1,0
2022-05-16,21,1,2,0
2022-05-17,12,0,9,0
2022-05-18,15,0,7,0
2022-05-19,14,0,11,0
2022-05-20,15,0,17,0
2022-05-21,27,0,13,0
2022-05-22,35,0,2,0
2022-05-23,23,0,8,0
2022-05-24,23,0,7,0
2022-05-25,25,0,13,0
2022-05-26,34,0,14,0
2022-05-27,37,0,5,0
2022-05-28,37,0,8,0
2022-05-29,36,0,5,1
2022-05-30,16,1,3,0
2022-05-31,12,1,7,0
2022-06-01,16,0,10,0
2022-06-02,20,0,10,0
2022-06-03,24,0,20,1
2022-06-04,34,1,10,1
2022-06-05,40,2,8,0
2022-06-06,40,1,6,0
2022-06-07,24,0,9,1
2022-06-08,23,1,5,0
2022-06-09,23,0,5,0
2022-06-10,23,0,14,2
2022-06-11,30,2,54,3
2022-06-12,77,5,56,3
2022-06-13,72,6,7,0
2022-06-14,17,2,10,0
2022-06-15,23,1,2,0
2022-06-16,20,1,14,1
2022-06-17,28,2,11,3
2022-06-18,27,4,5,0
2022-06-19,27,4,7,1
2022-06-20,20,3,5,0
2022-06-21,19,1,7,0
2022-06-22,21,1,5,0
2022-06-23,23,1,8,1
2022-06-24,26,2,26,2
2022-06-25,42,4,10,1
2022-06-26,48,5,2,1
2022-06-27,20,2,6,1
2022-06-28,15,3,8,1
2022-06-29,17,4,4,0
2022-06-30,17,4,4,0
2022-07-01,15,4,20,1
2022-07-02,32,3,8,1
2022-07-03,32,4,4,0
2022-07-04,15,2,3,2
2022-07-05,12,3,3,1
2022-07-06,12,3,6,3
2022-07-07,15,4,6,1
2022-07-08,18,5,19,2
2022-07-09,31,7,12,1
2022-07-10,38,7,3,0
2022-07-11,28,5,4,1
2022-07-12,18,6,5,1
2022-07-13,19,6,12,1
2022-07-14,29,6,6,0
2022-07-15,33,5,14,3
2022-07-16,39,7,8,1
2022-07-17,39,8,6,0
2022-07-18,29,5,6,0
2022-07-19,25,5,8,0
2022-07-20,28,4,4,0
2022-07-21,27,4,4,0
2022-07-22,25,3,8,0
2022-07-23,24,3,4,0
2022-07-24,26,3,5,0
2022-07-25,20,2,5,0
2022-07-26,19,2,2,0
2022-07-27,16,2,6,0
2022-07-28,18,2,2,0
2022-07-29,17,2,16,0
2022-07-30,30,2,8,0
2022-07-31,33,2,5,0
2022-08-01,19,1,4,1
2022-08-02,20,2,4,0
2022-08-03,22,2,3,0
2022-08-04,23,2,8,0
2022-08-05,27,2,10,1
2022-08-06,30,2,6,2
2022-08-07,34,3,1,0
2022-08-08,21,2,7,0
2022-08-09,21,2,3,0
2022-08-10,22,2,2,0
2022-08-11,20,2,8,0
2022-08-12,27,2,9,1
2022-08-13,32,3,6,1
2022-08-14,36,4,5,1
2022-08-15,34,4,2,1
2022-08-16,25,2,5,0
2022-08-17,25,2,3,0
2022-08-18,24,2,0,0
2022-08-19,21,2,14,1
2022-08-20,26,2,7,0
2022-08-21,25,1,4,0
2022-08-22,16,0,2,0
2022-08-23,14,0,2,0
2022-08-24,14,0,6,0
2022-08-25,15,0,8,0
2022-08-26,20,0,14,0
2022-08-27,26,0,4,1
2022-08-28,25,1,3,1
2022-08-29,15,2,4,0
2022-08-30,12,1,2,0
2022-08-31,11,0,3,0
2022-09-01,12,0,1,0
2022-09-02,8,0,15,3
2022-09-03,21,2,8,0
2022-09-04,29,2,2,0
2022-09-05,16,2,1,0
2022-09-06,13,1,7,0
2022-09-07,12,0,6,0
2022-09-08,17,0,7,0
2022-09-09,22,0,18,0
2022-09-10,29,0,6,1
2022-09-11,32,1,1,2
2022-09-12,19,3,8,0
2022-09-13,19,2,11,0
2022-09-14,26,2,5,0
2022-09-15,24,2,14,0
2022-09-16,32,2,21,0
2022-09-17,42,1,10,0
2022-09-18,44,1,5,0
2022-09-19,28,1,2,0
2022-09-20,18,1,6,1
2022-09-21,22,1,4,0
2022-09-22,23,1,1,0
2022-09-23,17,1,13,0
2022-09-24,25,1,9,0
2022-09-25,30,1,1,0
2022-09-26,13,1,6,0
2022-09-27,9,1,5,0
2022-09-28,11,1,7,1
2022-09-29,16,2,5,2
2022-09-30,15,4,23,1
2022-10-01,34,4,9,0
2022-10-02,41,4,6,1
2022-10-03,24,5,6,0
2022-10-04,19,2,7,0
2022-10-05,20,2,10,0
2022-10-06,22,2,5,0
2022-10-07,17,1,13,0
2022-10-08,25,0,7,1
2022-10-09,31,1,3,0
2022-10-10,14,0,3,0
2022-10-11,12,0,4,1
2022-10-12,15,1,8,0
2022-10-13,18,1,8,0
2022-10-14,19,1,20,1
2022-10-15,31,1,9,1
2022-10-16,32,1,3,0
2022-10-17,16,0,5,0
2022-10-18,10,0,4,1
2022-10-19,13,0,5,1
2022-10-20,12,1,8,0
2022-10-21,14,0,14,2
2022-10-22,23,2,10,1
2022-10-23,33,3,3,0
2022-10-24,17,2,5,0
2022-10-25,16,1,3,2
2022-10-26,14,3,8,1
2022-10-27,17,4,13,0
2022-10-28,25,1,17,2
2022-10-29,34,3,24,1
2022-10-30,51,4,1,0
2022-10-31,38,4,1,0
2022-11-01,32,2,1,0
2022-11-02,17,1,2,0
2022-11-03,13,1,5,0
2022-11-04,13,1,14,1
2022-11-05,24,2,12,0
2022-11-06,30,2,1,0
2022-11-07,10,1,6,0
2022-11-08,11,0,13,0
2022-11-09,18,0,5,1
2022-11-10,14,0,16,0
2022-11-11,21,0,27,5
2022-11-12,46,5,10,1
2022-11-13,50,6,4,0
2022-11-14,22,3,2,0
2022-11-15,11,1,8,0
2022-11-16,13,1,7,1
2022-11-17,15,2,9,0
2022-11-18,17,0,16,1
2022-11-19,27,1,8,1
2022-11-20,31,0,3,0
2022-11-21,14,0,12,2
2022-11-22,16,2,2,1
2022-11-23,14,2,8,1
2022-11-24,18,3,1,0
2022-11-25,11,1,23,0
2022-11-26,27,0,15,2
2022-11-27,36,2,3,0
2022-11-28,14,1,4,0
2022-11-29,6,1,3,1
2022-11-30,6,2,6,0
2022-12-01,12,2,8,1
2022-12-02,15,3,15,7
2022-12-03,23,8,8,2
2022-12-04,28,10,2,3
2022-12-05,12,7,5,3
2022-12-06,9,6,4,0
2022-12-07,6,5,6,1
2022-12-08,10,6,1,1
2022-12-09,8,4,23,3
2022-12-10,26,6,8,2
2022-12-11,33,5,4,0
2022-12-12,12,2,2,0
2022-12-13,5,0,4,0
2022-12-14,6,0,4,1
2022-12-15,7,1,5,0
2022-12-16,5,0,19,3
2022-12-17,21,2,8,0
2022-12-18,28,1,6,0
2022-12-19,16,0,7,1
2022-12-20,16,1,7,1
2022-12-21,19,2,5,1
2022-12-22,14,2,7,2
2022-12-23,15,3,9,5
2022-12-24,21,8,9,2
2022-12-25,28,9,2,1
2022-12-26,23,7,4,0
2022-12-27,21,5,3,0
2022-12-28,21,3,2,0
2022-12-29,19,3,6,0
2022-12-30,25,1,5,1
2022-12-31,28,1,11,1
2023-01-01,33,2,1,0
2023-01-02,19,2,3,0
2023-01-03,11,2,5,0
2023-01-04,11,1,2,1
2023-01-05,9,2,5,1
2023-01-06,7,3,19,0
2023-01-07,22,2,7,0
2023-01-08,27,2,2,0
2023-01-09,10,1,2,0
2023-01-10,5,0,9,0
2023-01-11,11,0,1,0
2023-01-12,11,0,8,0
2023-01-13,11,0,15,1
2023-01-14,22,1,9,1
2023-01-15,27,1,3,1
2023-01-16,16,1,4,1
2023-01-17,7,2,5,0
2023-01-18,12,2,6,0
2023-01-19,13,2,2,0
2023-01-20,14,2,20,0
2023-01-21,29,0,9,0
2023-01-22,36,0,0,0
2023-01-23,15,0,4,0
2023-01-24,12,0,5,0
2023-01-25,11,0,7,1
2023-01-26,14,1,8,0
2023-01-27,16,0,22,4
2023-01-28,33,4,9,0
2023-01-29,38,4,3,0
2023-01-30,21,2,5,0
2023-01-31,14,0,3,1
2023-02-01,16,1,5,0
2023-02-02,19,1,7,0
2023-02-03,21,1,25,1
2023-02-04,37,2,8,0
2023-02-05,39,2,1,0
2023-02-06,18,2,5,1
2023-02-07,13,2,3,1
2023-02-08,13,2,4,2
2023-02-09,16,2,3,0
2023-02-10,13,2,25,1
2023-02-11,34,3,8,1
2023-02-12,38,3,4,1
2023-02-13,23,4,6,0
2023-02-14,17,1,3,0
2023-02-15,17,0,3,1
2023-02-16,17,1,6,2
2023-02-17,18,2,18,2
2023-02-18,32,2,4,1
2023-02-19,28,1,4,1
2023-02-20,11,1,6,2
2023-02-21,13,3,9,0
2023-02-22,18,3,1,1
2023-02-23,18,4,8,0
2023-02-24,21,3,15,0
2023-02-25,29,2,18,0
2023-02-26,44,2,3,0
2023-02-27,24,2,9,0
2023-02-28,18,1,2,0
2023-03-01,14,1,2,1
2023-03-02,10,1,6,0
2023-03-03,11,1,22,0
2023-03-04,29,0,7,1
2023-03-05,33,1,0,2
2023-03-06,14,2,8,0
2023-03-07,14,2,4,1
2023-03-08,16,2,6,1
2023-03-09,18,3,3,0
2023-03-10,17,2,13,6
2023-03-11,25,4,5,4
2023-03-12,27,7,3,1
2023-03-13,15,2,2,4
2023-03-14,11,5,4,2
2023-03-15,14,6,4,1
2023-03-16,17,6,10,3
2023-03-17,24,6,15,1
2023-03-18,27,4,5,1
2023-03-19,30,5,1,0
2023-03-20,14,2,10,0
2023-03-21,19,1,2,0
2023-03-22,15,1,6,0
2023-03-23,12,0,7,2
2023-03-24,16,2,17,2
2023-03-25,23,4,12,0
2023-03-26,32,4,1,0
2023-03-27,9,2,12,1
2023-03-28,15,2,2,1
2023-03-29,12,1,2,0
2023-03-30,13,0,6,0
2023-03-31,18,0,21,0
2023-04-01,30,0,12,1
2023-04-02,40,1,2,0
2023-04-03,19,0,11,0
2023-04-04,19,0,3,0
2023-04-05,13,0,3,1
2023-04-06,15,1,8,0
2023-04-07,19,0,15,3
2023-04-08,28,3,5,0
2023-04-09,32,3,4,1
2023-04-10,31,4,3,0
2023-04-11,23,1,7,0
2023-04-12,21,1,7,0
2023-04-13,25,1,11,2
2023-04-14,33,3,21,1
2023-04-15,43,4,12,0
2023-04-16,49,4,5,0
2023-04-17,32,2,12,0
2023-04-18,32,1,4,1
2023-04-19,31,2,3,0
2023-04-20,30,1,4,0
2023-04-21,28,1,17,0
2023-04-22,35,1,9,1
2023-04-23,36,1,4,0
2023-04-24,19,1,4,0
2023-04-25,13,1,5,0
2023-04-26,18,1,6,1
2023-04-27,19,1,4,0
2023-04-28,17,1,14,3
2023-04-29,26,3,7,1
2023-04-30,29,4,5,1
2023-05-01,21,4,6,0
2023-05-02,16,3,1,0
2023-05-03,15,3,4,0
2023-05-04,15,2,0,0
2023-05-05,13,2,28,0
2023-05-06,37,2,12,0
2023-05-07,44,2,3,2
2023-05-08,29,3,2,0
2023-05-09,17,1,6,0
2023-05-10,17,1,3,0
2023-05-11,16,1,11,0
2023-05-12,21,1,13,0
2023-05-13,24,1,9,1
2023-05-14,29,2,2,0
2023-05-15,18,1,7,1
2023-05-16,19,1,5,0
2023-05-17,21,1,16,2
2023-05-18,34,3,18,2
2023-05-19,51,5,13,4
2023-05-20,60,9,2,3
2023-05-21,52,10,2,2
2023-05-22,25,5,4,0
2023-05-23,17,2,7,0
2023-05-24,18,2,7,0
2023-05-25,20,2,7,0
2023-05-26,23,2,20,1
2023-05-27,34,2,12,4
2023-05-28,42,5,2,1
2023-05-29,31,3,2,0
2023-05-30,14,2,5,1
2023-05-31,13,1,2,0
2023-06-01,11,0,2,0
2023-06-02,11,0,13,1
2023-06-03,19,1,17,0
2023-06-04,30,1,0,0
2023-06-05,15,0,6,0
2023-06-06,12,0,8,0
2023-06-07,17,0,9,1
2023-06-08,21,1,11,0
2023-06-09,22,1,47,3
2023-06-10,60,2,116,2
2023-06-11,137,2,22,3
2023-06-12,37,3,4,0
2023-06-13,14,0,6,0
2023-06-14,13,0,9,2
2023-06-15,14,2,11,0
2023-06-16,21,1,15,1
2023-06-17,31,1,10,0
2023-06-18,38,1,9,0
2023-06-19,28,1,10,0
2023-06-20,25,0,7,0
